CustomerKey,Recency,Frequency,Monetary
26969,180,2,23.779999999999998
28748,183,2,23.779999999999998
26872,150,2,23.779999999999998
26874,258,2,23.779999999999998
25297,50,2,23.779999999999998
28231,157,2,23.779999999999998
27172,80,2,23.779999999999998
27532,16,2,23.779999999999998
28753,322,2,23.779999999999998
21113,14,2,23.779999999999998
26370,144,2,23.779999999999998
28746,281,2,23.779999999999998
28907,114,2,23.779999999999998
25794,72,2,23.779999999999998
24842,212,2,23.779999999999998
27600,89,2,23.779999999999998
24884,106,2,23.779999999999998
24882,309,2,23.779999999999998
27648,186,2,23.779999999999998
22485,85,2,23.779999999999998
27644,118,2,23.779999999999998
26212,101,2,23.779999999999998
27650,115,2,23.779999999999998
19478,105,2,23.779999999999998
27674,147,2,23.779999999999998
27682,50,2,23.779999999999998
22435,242,2,23.779999999999998
28561,52,2,23.779999999999998
22529,158,2,23.779999999999998
27479,292,2,23.779999999999998
27477,198,2,23.779999999999998
25806,136,2,23.779999999999998
26980,16,2,23.779999999999998
26385,50,2,23.779999999999998
25028,12,2,23.779999999999998
25629,267,2,23.779999999999998
18796,97,2,23.779999999999998
22513,265,2,23.779999999999998
22567,219,2,23.779999999999998
27750,120,2,23.779999999999998
27392,1,2,23.779999999999998
26431,30,2,23.779999999999998
27411,224,2,23.779999999999998
27410,240,2,23.779999999999998
24696,135,2,23.779999999999998
27463,309,2,23.779999999999998
20455,5,2,23.779999999999998
27737,237,2,23.779999999999998
27741,4,2,23.779999999999998
27748,104,2,23.779999999999998
20454,198,2,23.779999999999998
29383,135,2,23.779999999999998
27025,303,2,23.779999999999998
29384,214,2,23.779999999999998
29447,19,2,23.779999999999998
19524,203,4,23.22
11354,42,3,22.97
24267,204,3,22.93
20761,242,3,22.93
21718,141,3,22.93
21340,250,3,22.93
21500,330,3,22.93
21771,187,3,22.93
21444,234,3,22.93
21245,206,3,22.93
20776,241,3,22.93
27888,28,3,22.93
22069,169,3,22.93
23277,344,3,22.93
20389,71,3,22.93
20774,101,3,22.93
29302,253,3,22.93
20464,205,3,22.93
27633,186,4,22.26
13281,10,1,21.98
18159,3,1,21.98
13276,41,1,21.98
13275,338,1,21.98
13297,172,1,21.98
12786,64,1,21.98
13749,204,1,21.98
19827,165,1,21.98
13731,3,1,21.98
13186,250,1,21.98
19847,59,1,21.98
14437,27,1,21.98
13219,101,1,21.98
12889,105,1,21.98
14391,112,1,21.98
14443,299,1,21.98
23570,260,1,21.98
12900,56,1,21.98
12906,332,1,21.98
22179,213,1,21.98
12887,86,1,21.98
12794,141,1,21.98
14340,12,1,21.98
12775,220,1,21.98
12759,202,1,21.98
17727,284,1,21.98
13320,322,1,21.98
13655,69,1,21.98
14996,198,1,21.98
13738,7,1,21.98
21447,188,1,21.98
15259,13,1,21.98
14431,8,1,21.98
14432,124,1,21.98
20508,15,1,21.98
13293,178,1,21.98
13296,293,1,21.98
13869,73,1,21.98
13864,192,1,21.98
13861,168,1,21.98
13859,21,1,21.98
13879,128,1,21.98
13876,187,1,21.98
20632,111,1,21.98
23521,151,1,21.98
22923,17,1,21.98
13834,66,1,21.98
14271,312,1,21.98
15519,262,1,21.98
13240,136,1,21.98
13229,195,1,21.98
13232,129,1,21.98
13236,86,1,21.98
13900,270,1,21.98
13899,276,1,21.98
12891,28,1,21.98
13932,69,1,21.98
13888,77,1,21.98
13893,209,1,21.98
12531,302,1,21.98
13931,169,1,21.98
13395,180,1,21.98
14462,119,1,21.98
12967,219,1,21.98
12968,52,1,21.98
12925,305,1,21.98
13213,312,1,21.98
22265,310,1,21.98
17201,21,1,21.98
15246,232,1,21.98
13073,69,1,21.98
13097,281,1,21.98
17200,265,1,21.98
13451,88,1,21.98
13448,227,1,21.98
13467,249,1,21.98
13902,186,1,21.98
19828,148,1,21.98
13031,295,1,21.98
12976,134,1,21.98
12971,187,1,21.98
17223,136,1,21.98
14021,249,1,21.98
14027,160,1,21.98
13349,335,1,21.98
19054,36,1,21.98
13946,8,1,21.98
14113,252,1,21.98
12445,159,1,21.98
12455,58,1,21.98
12456,7,1,21.98
14042,33,1,21.98
12453,239,1,21.98
14082,31,1,21.98
14094,263,1,21.98
14890,214,1,21.98
14889,99,1,21.98
14873,124,1,21.98
14532,305,1,21.98
13309,270,1,21.98
13333,112,1,21.98
25244,317,3,21.93
29376,166,1,21.49
29387,216,1,21.49
29427,242,1,21.49
29423,53,1,21.49
22303,31,1,21.49
25140,55,1,21.49
25645,340,1,21.49
22552,200,1,21.49
11558,45,1,21.49
11557,159,1,21.49
11556,24,1,21.49
11553,145,1,21.49
27833,57,1,21.49
27832,156,1,21.49
26267,86,1,21.49
18310,216,1,21.49
26130,297,1,21.49
26129,29,1,21.49
21662,267,1,21.49
20618,315,1,21.49
26274,235,1,21.49
22417,120,1,21.49
28228,132,1,21.49
17906,41,1,21.49
28238,16,1,21.49
28233,243,1,21.49
27176,330,1,21.49
21677,77,1,21.49
26981,298,1,21.49
24374,1,1,21.49
27742,72,1,21.49
24456,175,1,21.49
24454,217,1,21.49
19346,346,1,21.49
26544,251,1,21.49
27749,153,1,21.49
25536,8,1,21.49
27665,231,1,21.49
27660,21,1,21.49
27655,95,1,21.49
27654,292,1,21.49
20065,26,1,21.49
25541,194,1,21.49
28077,224,1,21.49
28058,42,1,21.49
25685,167,1,21.49
27647,9,1,21.49
27639,170,1,21.49
24879,99,1,21.49
24874,90,1,21.49
28896,301,1,21.49
20263,49,1,21.49
20257,3,1,21.49
25529,324,1,21.49
20237,347,1,21.49
28892,153,1,21.49
18367,7,1,21.49
27567,65,1,21.49
28448,103,1,21.49
24867,162,1,21.49
28057,295,1,21.49
28050,96,1,21.49
19348,321,1,21.49
25797,96,1,21.49
25516,291,1,21.49
20268,83,1,21.49
25509,78,1,21.49
26878,250,1,21.49
28473,119,1,21.49
28463,129,1,21.49
28459,168,1,21.49
21081,45,1,21.49
24848,8,1,21.49
27503,164,1,21.49
22538,3,1,21.49
28552,59,1,21.49
21099,246,1,21.49
20460,338,1,21.49
27905,210,1,21.49
26393,215,1,21.49
26034,139,1,21.49
25809,140,1,21.49
18447,242,1,21.49
21121,273,1,21.49
26857,217,1,21.49
26030,213,1,21.49
18446,114,1,21.49
18445,217,1,21.49
26448,141,1,21.49
27417,85,1,21.49
21133,83,1,21.49
21132,223,1,21.49
24704,1,1,21.49
20453,347,1,21.49
27030,205,1,21.49
27003,133,1,21.49
28124,47,4,21.26
14556,110,3,19.97
25644,105,3,18.97
28218,128,3,18.97
27203,89,3,18.97
27853,114,3,18.97
21811,48,3,17.27
21787,329,3,17.27
21578,141,3,17.27
21730,41,3,17.27
21351,79,3,17.27
29116,281,3,17.27
24245,27,3,17.27
20467,85,3,17.27
21627,203,3,17.27
13663,346,3,15.23
24228,64,3,15.23
24896,57,3,15.23
14923,79,3,15.23
27941,204,3,15.23
28930,35,3,15.23
16214,289,3,15.23
28893,254,3,15.23
20781,117,3,15.23
23078,191,3,15.23
21373,308,3,15.23
15305,268,3,15.23
15301,327,3,15.23
24720,224,3,15.23
27588,52,3,15.23
28144,181,3,15.23
16374,25,3,15.23
24141,339,3,15.23
15875,281,3,15.23
25066,2,3,15.23
28089,124,3,15.23
24659,109,3,15.23
26095,155,3,15.23
14499,76,3,15.23
29176,271,3,15.23
13682,215,3,15.23
18312,287,3,15.23
15405,260,3,15.23
23315,79,3,15.23
26996,93,3,15.23
14401,237,3,15.23
15775,150,3,15.23
12721,255,2,14.98
20516,94,2,14.98
12719,188,2,14.98
12724,347,2,14.98
20475,218,2,14.98
20523,48,2,14.98
22012,198,2,14.98
22034,289,2,14.98
22025,190,2,14.98
23190,49,2,14.98
12798,312,2,14.98
23280,252,2,14.98
21630,335,2,14.98
22049,254,2,14.98
21632,280,2,14.98
22052,339,2,14.98
21617,5,2,14.98
29305,16,2,14.98
20539,113,2,14.98
20535,86,2,14.98
20511,57,2,14.98
20466,5,2,14.98
20676,276,2,14.98
20695,20,2,14.98
21455,247,2,14.98
21460,176,2,14.98
21442,337,2,14.98
21459,333,2,14.98
22331,7,2,14.98
12558,134,2,14.98
20520,291,2,14.98
29307,350,2,14.98
20473,2,2,14.98
12628,191,2,14.98
22070,161,2,14.98
12616,239,2,14.98
12732,145,2,14.98
20485,190,2,14.98
20488,53,2,14.98
22350,87,2,14.98
21247,102,2,14.98
22339,166,2,14.98
22340,134,2,14.98
23252,331,2,14.98
22348,233,2,14.98
21905,180,2,14.98
21906,147,2,14.98
21243,161,2,14.98
21260,109,2,14.98
20779,332,2,14.98
20786,89,2,14.98
20766,291,2,14.98
11589,224,2,14.98
21250,265,2,14.98
20409,152,2,14.98
20393,12,2,14.98
21901,14,2,14.98
21907,124,2,14.98
21938,154,2,14.98
21140,237,2,14.98
20431,110,2,14.98
21413,204,2,14.98
21432,314,2,14.98
21449,240,2,14.98
21612,183,2,14.98
20390,142,2,14.98
21636,173,2,14.98
20432,68,2,14.98
20439,324,2,14.98
21292,134,2,14.98
25017,141,2,14.98
25009,98,2,14.98
28947,220,2,14.98
28939,317,2,14.98
23379,232,2,14.98
21414,19,2,14.98
21657,267,2,14.98
20790,178,2,14.98
13410,221,2,14.98
21273,177,2,14.98
21278,15,2,14.98
21288,262,2,14.98
21285,243,2,14.98
13588,59,2,14.98
23007,283,2,14.98
23258,206,2,14.98
21789,252,2,14.98
28958,42,2,14.98
28959,266,2,14.98
21692,186,2,14.98
21806,125,2,14.98
21814,188,2,14.98
21698,303,2,14.98
20643,139,2,14.98
20636,314,2,14.98
21697,85,2,14.98
21301,5,2,14.98
21688,308,2,14.98
21689,62,2,14.98
28956,181,2,14.98
28955,17,2,14.98
21779,26,2,14.98
21707,84,2,14.98
21368,199,2,14.98
21731,25,2,14.98
21722,65,2,14.98
21724,186,2,14.98
21778,88,2,14.98
21721,93,2,14.98
21804,174,2,14.98
23011,198,2,14.98
21713,232,2,14.98
24495,8,2,14.98
21755,91,2,14.98
21754,120,2,14.98
21733,30,2,14.98
21734,12,2,14.98
21341,11,2,14.98
21773,232,2,14.98
21758,93,2,14.98
21720,328,2,14.98
21716,127,2,14.98
21715,336,2,14.98
21322,146,2,14.98
21346,184,2,14.98
21492,228,2,14.98
21496,325,2,14.98
21579,225,2,14.98
12727,203,2,14.98
20503,272,2,14.98
20494,316,2,14.98
12662,33,2,14.98
24269,123,2,14.98
16932,134,4,14.56
16453,81,4,14.56
26543,333,3,14.23
29125,64,3,14.23
20797,219,3,14.23
17652,266,3,14.23
22830,18,3,14.23
11375,89,2,13.98
24230,148,2,13.98
24255,15,2,13.98
18093,212,2,13.98
17145,62,2,13.98
17155,165,2,13.98
11399,276,2,13.98
18115,52,2,13.98
18117,22,2,13.98
18119,87,2,13.98
23312,130,2,13.98
28350,149,2,13.98
16294,193,2,13.98
23014,159,2,13.98
27834,189,2,13.98
15275,321,2,13.98
24473,138,2,13.98
29020,201,2,13.98
25062,277,2,13.98
24131,2,2,13.98
25925,260,2,13.98
17274,252,2,13.98
22832,307,2,13.98
18104,287,2,13.98
19352,268,2,13.98
18572,247,2,13.98
18761,144,2,13.98
26318,151,2,13.98
24145,14,2,13.98
24488,23,2,13.98
27209,168,2,13.98
28126,280,2,13.98
20094,160,2,13.98
28143,302,2,13.98
17031,280,2,13.98
17529,110,2,13.98
16856,139,2,13.98
16861,8,2,13.98
22474,38,2,13.98
28361,95,2,13.98
24020,149,2,13.98
21091,178,2,13.98
27230,180,2,13.98
24125,87,2,13.98
25188,257,2,13.98
24119,124,2,13.98
23122,168,2,13.98
23646,195,2,13.98
18346,328,2,13.98
25542,53,2,13.98
23642,6,2,13.98
23767,6,2,13.98
18339,93,2,13.98
23827,41,2,13.98
19275,294,2,13.98
17392,286,2,13.98
16838,106,2,13.98
26474,173,2,13.98
21096,80,2,13.98
18505,4,2,13.98
18477,325,2,13.98
17531,215,2,13.98
16808,120,2,13.98
29259,101,2,13.98
24363,4,2,13.98
29286,296,2,13.98
17170,275,2,13.98
16377,325,2,13.98
16378,31,2,13.98
16809,90,2,13.98
16813,51,2,13.98
16802,331,2,13.98
18383,165,2,13.98
13566,205,2,13.98
16985,142,2,13.98
24568,188,2,13.98
16651,52,2,13.98
28895,5,2,13.98
28905,264,2,13.98
21843,283,2,13.98
16953,346,2,13.98
19906,158,2,13.98
24588,178,2,13.98
21862,236,2,13.98
20153,168,2,13.98
17177,204,2,13.98
17178,29,2,13.98
28536,325,2,13.98
18073,5,2,13.98
22325,169,2,13.98
16962,5,2,13.98
22537,31,2,13.98
19656,138,2,13.98
17540,342,2,13.98
26269,144,2,13.98
24035,283,2,13.98
16249,260,2,13.98
22955,141,2,13.98
16773,190,2,13.98
25437,21,2,13.98
21867,127,2,13.98
25799,349,2,13.98
18327,292,2,13.98
15869,315,2,13.98
16676,117,2,13.98
23681,46,2,13.98
25845,21,2,13.98
28220,59,2,13.98
20939,58,2,13.98
24746,345,2,13.98
17562,207,2,13.98
17588,64,2,13.98
17599,162,2,13.98
12327,192,2,13.98
16725,36,2,13.98
19358,126,2,13.98
16718,57,2,13.98
28253,196,2,13.98
28269,310,2,13.98
17692,132,2,13.98
17693,290,2,13.98
16677,167,2,13.98
17356,9,2,13.98
28787,110,2,13.98
25496,156,2,13.98
18663,174,2,13.98
19272,199,2,13.98
24625,102,2,13.98
22915,201,2,13.98
18311,30,2,13.98
18652,199,2,13.98
24379,265,2,13.98
16134,263,2,13.98
16119,340,2,13.98
11495,80,2,13.98
20415,154,2,13.98
24637,66,2,13.98
22317,319,2,13.98
18664,346,2,13.98
29395,40,2,13.98
11347,304,2,13.98
17447,344,2,13.98
12646,15,2,13.98
16234,226,2,13.98
26215,19,2,13.98
18087,138,2,13.98
11352,258,2,13.98
11355,110,2,13.98
16913,144,2,13.98
27593,121,2,13.98
11415,151,2,13.98
18107,13,2,13.98
11385,192,2,13.98
11393,182,2,13.98
25142,285,2,13.98
27945,263,2,12.98
22815,139,2,12.98
27729,337,2,12.98
26844,7,2,12.98
20041,265,2,12.98
22563,110,2,12.98
28877,320,2,12.98
24117,115,2,12.98
23609,243,2,12.98
25687,39,2,12.98
26896,302,2,12.98
24042,12,2,12.98
29251,286,2,12.98
22677,63,2,12.98
22834,130,2,12.98
24621,237,2,12.940000000000001
19179,69,2,12.940000000000001
18180,249,2,12.940000000000001
24188,187,2,12.940000000000001
18408,69,2,12.940000000000001
14918,163,2,12.940000000000001
24071,238,2,12.940000000000001
15744,151,2,12.940000000000001
17164,60,2,12.940000000000001
28889,152,2,12.940000000000001
21826,61,2,12.940000000000001
28858,221,2,12.940000000000001
16246,221,2,12.940000000000001
22945,300,2,12.940000000000001
18456,71,2,12.940000000000001
27717,41,2,12.940000000000001
23455,31,2,12.940000000000001
28106,274,2,12.940000000000001
17396,198,2,12.940000000000001
23013,208,2,12.940000000000001
28128,44,2,12.940000000000001
24472,29,2,12.940000000000001
27037,307,2,12.940000000000001
17151,1,2,12.940000000000001
17032,93,2,12.940000000000001
18374,303,2,12.940000000000001
28074,89,2,12.940000000000001
27933,55,2,12.940000000000001
25232,3,2,12.940000000000001
23086,296,2,12.940000000000001
23647,115,2,12.940000000000001
15202,169,2,12.940000000000001
14876,247,2,12.940000000000001
16280,71,2,12.940000000000001
18321,293,2,12.940000000000001
22454,68,2,12.940000000000001
22219,53,2,12.940000000000001
23543,147,2,12.940000000000001
18110,345,2,12.940000000000001
20498,168,2,12.940000000000001
16238,280,2,12.940000000000001
17527,77,2,12.940000000000001
17490,70,2,12.940000000000001
18667,104,2,12.940000000000001
19764,306,2,12.940000000000001
17506,345,2,12.940000000000001
18380,193,2,12.940000000000001
17152,166,2,12.940000000000001
16467,7,3,12.27
28884,27,2,11.940000000000001
29270,142,2,11.940000000000001
27222,333,2,11.940000000000001
27465,219,2,11.940000000000001
29160,189,2,11.940000000000001
20827,170,2,11.940000000000001
24148,286,2,11.940000000000001
27337,139,2,11.940000000000001
28330,298,2,10.24
21481,129,1,9.99
24246,250,1,9.99
20784,3,1,9.99
20449,188,1,9.99
22352,129,1,9.99
23278,214,1,9.99
22009,302,1,9.99
20388,132,1,9.99
20512,294,1,9.99
20487,258,1,9.99
21934,148,1,9.99
20440,233,1,9.99
21639,156,1,9.99
21425,191,1,9.99
20775,9,1,9.99
13596,338,1,9.99
20780,179,1,9.99
20777,10,1,9.99
21454,77,1,9.99
28942,273,1,9.99
20788,8,1,9.99
20687,81,1,9.99
20509,258,1,9.99
20540,38,1,9.99
21623,28,1,9.99
22053,100,1,9.99
20732,315,1,9.99
20681,347,1,9.99
28938,72,1,9.99
23254,325,1,9.99
20791,227,1,9.99
21399,77,1,9.99
24494,348,1,9.99
21314,19,1,9.99
20634,282,1,9.99
22355,224,1,9.99
28951,183,1,9.99
21294,277,1,9.99
20637,247,1,9.99
29117,225,1,9.99
12605,247,1,9.99
12553,248,1,9.99
21358,295,1,9.99
21686,179,1,9.99
24277,325,1,9.99
24253,97,1,9.99
16402,1,2,9.98
12538,232,1,8.99
12537,204,1,8.99
12641,43,1,8.99
12536,54,1,8.99
12535,118,1,8.99
12534,128,1,8.99
29057,210,1,8.99
12556,48,1,8.99
12552,93,1,8.99
12543,255,1,8.99
12542,9,1,8.99
12651,101,1,8.99
12524,215,1,8.99
11586,78,1,8.99
11584,120,1,8.99
12511,200,1,8.99
12507,278,1,8.99
12518,166,1,8.99
12517,87,1,8.99
12516,29,1,8.99
12544,24,1,8.99
12512,297,1,8.99
12541,213,1,8.99
12539,45,1,8.99
12488,116,1,8.99
12515,174,1,8.99
12514,334,1,8.99
28611,304,1,8.99
28610,95,1,8.99
12481,312,1,8.99
12478,15,1,8.99
28612,215,1,8.99
28615,256,1,8.99
28614,244,1,8.99
28613,50,1,8.99
28967,328,1,8.99
12642,244,1,8.99
28788,351,1,8.99
12649,107,1,8.99
12656,242,1,8.99
28596,31,1,7.95
28604,343,1,7.95
28601,286,1,7.95
28780,215,1,7.95
28599,261,1,7.95
28605,145,1,7.95
28607,350,1,7.95
28597,271,1,7.95
28606,309,1,7.95
28603,133,1,7.95
28789,1,1,7.95
16900,150,2,7.28
15159,58,2,7.28
22278,304,2,7.28
28026,48,2,7.28
28019,24,2,7.28
28012,144,2,7.28
28011,265,2,7.28
28009,187,2,7.28
28008,174,2,7.28
28006,219,2,7.28
20734,231,2,7.28
13797,15,2,7.28
20986,101,2,7.28
22965,115,2,7.28
15385,275,2,7.28
27111,220,2,7.28
15177,50,2,7.28
15198,341,2,7.28
27921,148,2,7.28
15247,250,2,7.28
23096,260,2,7.28
16120,76,2,7.28
25118,147,2,7.28
25117,15,2,7.28
16384,348,2,7.28
21631,184,2,7.28
14562,240,2,7.28
14569,84,2,7.28
14474,1,2,7.28
14492,269,2,7.28
14921,328,2,7.28
24892,26,2,7.28
17406,102,2,7.28
28360,227,2,7.28
27100,284,2,7.28
25157,195,2,7.28
23077,297,2,7.28
15161,325,2,7.28
23290,9,2,7.28
25673,114,2,7.28
25672,333,2,7.28
23362,68,2,7.28
18316,81,2,7.28
18315,201,2,7.28
24149,122,2,7.28
21374,309,2,7.28
14468,337,2,7.28
14465,340,2,7.28
16356,183,2,7.28
29130,342,2,7.28
14403,32,2,7.28
27174,126,2,7.28
27163,256,2,7.28
18328,97,2,7.28
23557,245,2,7.28
14742,150,2,7.28
14476,141,2,7.28
14475,272,2,7.28
17469,70,2,7.28
17487,143,2,7.28
15947,137,2,7.28
15945,167,2,7.28
17383,119,2,7.28
17455,257,2,7.28
15163,123,2,7.28
23085,89,2,7.28
23079,191,2,7.28
24898,265,2,7.28
16034,50,2,7.28
27994,144,2,7.28
18053,337,2,7.28
14751,198,2,7.28
14764,38,2,7.28
14759,9,2,7.28
21371,192,2,7.28
29101,75,2,7.28
28087,230,2,7.28
28073,235,2,7.28
22059,288,2,7.28
17369,337,2,7.28
22359,256,2,7.28
23022,235,2,7.28
21682,101,2,7.28
21367,327,2,7.28
21365,262,2,7.28
20760,71,2,7.28
28005,293,2,7.28
28004,274,2,7.28
15836,92,2,7.28
26100,7,2,7.28
23236,139,2,7.28
17505,253,2,7.28
15406,302,2,7.28
24479,6,2,7.28
28105,126,2,7.28
28104,46,2,7.28
26693,317,2,7.28
26706,307,2,7.28
19873,282,2,7.28
19872,6,2,7.28
16092,112,2,7.28
16242,205,2,7.28
19039,182,2,7.28
25331,222,2,7.28
16759,83,2,7.28
16088,238,2,7.28
16115,292,2,7.28
15269,262,2,7.28
15296,101,2,7.28
25058,79,2,7.28
25056,147,2,7.28
25055,116,2,7.28
26700,263,2,7.28
21752,40,2,7.28
14389,76,2,7.28
27187,29,2,7.28
27213,94,2,7.28
27210,275,2,7.28
29028,95,2,7.28
21364,2,2,7.28
23503,299,2,7.28
23591,291,2,7.28
24306,2,2,7.28
23305,255,2,7.28
21441,8,2,7.28
14627,199,2,7.28
14625,77,2,7.28
28137,93,2,7.28
24773,273,2,7.28
27607,299,2,7.28
20380,268,2,7.28
17663,297,2,7.28
18162,96,2,7.28
25135,43,2,7.28
14654,288,2,7.28
27032,6,2,7.28
14642,233,2,7.28
22739,335,2,7.28
29000,328,2,7.28
15524,238,2,7.28
14780,79,2,7.28
15978,52,2,7.28
28579,42,2,7.28
28577,175,2,7.28
21490,52,2,7.28
17658,141,2,7.28
12810,44,2,7.28
25314,294,2,7.28
15477,31,2,7.28
15319,350,2,7.28
25817,2,2,7.28
25816,168,2,7.28
14919,259,2,7.28
16750,299,2,7.28
25224,287,2,7.28
25239,109,2,7.28
25238,222,2,7.28
28138,2,2,7.28
12815,80,2,7.28
24939,149,2,7.28
22019,321,2,7.28
15316,76,2,7.28
21764,296,2,7.28
15313,150,2,7.28
27716,199,2,7.28
28262,4,2,7.28
28260,200,2,7.28
25554,262,2,7.28
25549,191,2,7.28
24118,2,2,7.28
27931,53,2,7.28
23449,335,2,7.28
27988,87,2,7.28
25130,250,2,7.28
27038,66,2,7.28
24142,89,2,7.28
28157,126,2,7.28
15295,216,2,7.28
15282,100,2,7.28
28258,14,2,7.28
15516,195,2,7.28
15515,45,2,7.28
15861,347,2,7.28
15858,176,2,7.28
15849,215,2,7.28
26077,51,2,7.28
26074,142,2,7.28
28936,307,2,7.28
28929,95,2,7.28
14845,332,2,7.28
19905,74,2,7.28
28175,324,2,7.28
24525,309,2,7.28
16076,7,2,7.28
16075,80,2,7.28
25491,180,2,7.28
15940,321,2,7.28
15938,81,2,7.28
15935,271,2,7.28
15950,97,2,7.28
15431,263,2,7.28
16276,33,2,7.28
15299,50,2,7.28
15298,55,2,7.28
25233,187,2,7.28
24123,191,2,7.28
25322,215,2,7.28
24733,41,2,7.28
24713,321,2,7.28
27454,214,2,7.28
17578,219,2,7.28
28937,206,2,7.28
28882,247,2,7.28
28216,318,2,7.28
16060,3,2,7.28
26032,343,2,7.28
22983,177,2,7.28
23009,39,2,7.28
13532,111,2,7.28
28909,144,2,7.28
16648,35,2,7.28
25527,110,2,7.28
24096,236,2,7.28
28926,62,2,7.28
28925,59,2,7.28
28920,68,2,7.28
16723,4,2,7.28
24693,277,2,7.28
16715,143,2,7.28
15336,5,2,7.28
15331,266,2,7.28
28281,262,2,7.28
28279,249,2,7.28
16064,139,2,7.28
25513,294,2,7.28
27332,125,2,7.28
15505,205,2,7.28
15870,241,2,7.28
15867,32,2,7.28
28245,14,2,7.28
28242,154,2,7.28
28239,319,2,7.28
15476,348,2,7.28
27300,302,2,7.28
25490,176,2,7.28
25514,213,2,7.28
16062,28,2,7.28
20403,21,2,7.28
15443,343,2,7.28
14901,338,2,7.28
25483,9,2,7.28
21239,198,2,7.28
16376,73,2,7.28
15782,30,2,7.28
15749,6,2,7.28
27041,82,2,7.28
27040,346,2,7.28
16284,216,2,7.28
16672,210,2,7.28
16726,19,2,7.28
14644,338,2,7.28
21494,156,2,7.28
27963,33,2,7.28
27962,168,2,7.28
22974,297,2,7.28
15370,98,2,7.28
15368,283,2,7.28
15393,20,2,7.28
16001,312,2,7.28
16014,165,2,7.28
18169,294,2,7.28
27035,173,2,7.28
15898,70,2,7.28
15896,132,2,7.28
21925,14,2,7.28
21489,128,2,7.28
27036,319,2,7.28
14593,211,2,7.28
14587,232,2,7.28
15384,285,2,7.28
16359,154,2,7.28
